Transaction_ID,Amount,Time,Transaction_Type,Location,Card_Type,Merchant_Category,Device_Type,Previous_Fraudulent,Fraudulent
1944,3539.8662690308743,85525,ATM,USA,Visa,Retail,Tablet,0,0
1945,3944.1317485386703,78282,ATM,Canada,Discover,Food,Desktop,0,0
1946,2588.758936925839,18557,ATM,Canada,Amex,Electronics,Mobile,1,0
1947,2203.7939947876753,28060,Online,India,Visa,Retail,Mobile,0,0
1948,741.5253708978884,58866,POS,Germany,Visa,Retail,Tablet,1,0
1949,1644.3228042785113,72104,ATM,Germany,Amex,Travel,Laptop,0,0
1950,2172.9267340385068,84577,Online,UK,MasterCard,Retail,Laptop,0,0
1951,447.55914624968807,6080,ATM,UK,Amex,Electronics,Desktop,0,1
1952,1106.9567037925003,13854,ATM,USA,Amex,Grocery,Laptop,0,0
1953,2993.135343848375,67695,POS,UK,MasterCard,Travel,Laptop,1,0
1954,3679.6372556247534,27025,ATM,UK,Visa,Electronics,Laptop,1,0
1955,4991.7458194077835,52982,POS,USA,Amex,Electronics,Laptop,1,0
1956,4665.90109006107,41081,Online,USA,MasterCard,Electronics,Laptop,1,0
1957,3214.6131716782816,4368,ATM,UK,Discover,Food,Laptop,1,0
1958,2109.13402620389,27094,Online,Germany,Discover,Food,Laptop,0,0
1959,3182.7059367176225,46040,Online,UK,MasterCard,Grocery,Desktop,1,0
1960,3929.329832310759,66766,Online,India,Visa,Electronics,Mobile,1,0
1961,596.0892736623197,83053,ATM,India,MasterCard,Food,Laptop,1,1
1962,2052.4749240329597,23991,POS,India,Visa,Food,Mobile,1,0
1963,4199.812416749908,1301,ATM,Canada,Discover,Food,Tablet,0,0
1964,1922.2455949055548,28610,Online,India,Amex,Grocery,Mobile,0,0
1965,2861.501994779797,81463,POS,Germany,MasterCard,Grocery,Tablet,0,0
1966,2940.9079575066803,34678,Online,Canada,Discover,Electronics,Desktop,1,0
1967,926.4588844025286,24466,POS,Canada,Amex,Travel,Mobile,0,0
1968,1814.3660310531804,80440,ATM,India,Discover,Electronics,Tablet,0,0
1969,1675.883887265951,40875,POS,UK,MasterCard,Food,Mobile,1,0
1970,135.85255911766365,26081,ATM,USA,MasterCard,Food,Desktop,1,0
1971,125.83786063731945,24354,Online,UK,Amex,Retail,Mobile,1,0
1972,4159.326733160488,18300,POS,UK,MasterCard,Electronics,Tablet,0,0
1973,1368.988695814198,64384,Online,Canada,Discover,Food,Laptop,1,0
1974,2592.803437362883,60892,POS,Canada,Amex,Food,Laptop,0,0
1975,1497.1342400759213,35525,ATM,Canada,Amex,Travel,Laptop,0,0
1976,4703.6928293511255,26532,POS,Germany,Discover,Retail,Desktop,0,0
1977,1300.1873105345398,6464,POS,Germany,Visa,Electronics,Laptop,0,0
1978,2151.135779630981,16562,ATM,USA,Amex,Grocery,Desktop,0,0
1979,4364.287601170587,55514,ATM,Canada,Visa,Electronics,Laptop,1,0
1980,4210.458166125084,74219,ATM,India,Discover,Electronics,Desktop,0,0
1981,934.5765821421552,32634,POS,Canada,Discover,Travel,Desktop,0,0
1982,4014.2033324295735,60,Online,Germany,Amex,Electronics,Mobile,0,0
1983,2293.643499255774,9269,POS,Canada,MasterCard,Travel,Laptop,0,0
1984,2417.429516066349,63143,POS,Germany,Amex,Travel,Mobile,0,0
1985,671.7324622176392,23065,Online,Canada,MasterCard,Food,Tablet,1,0
1986,407.6045612168376,2895,ATM,India,Visa,Grocery,Laptop,0,0
1987,3641.0568383339573,80859,POS,USA,MasterCard,Travel,Laptop,0,0
1988,2484.823456014722,12352,Online,India,Amex,Retail,Laptop,0,0
1989,2187.069259562822,49737,ATM,Germany,MasterCard,Retail,Laptop,0,0
1990,3648.8936021187214,32016,ATM,UK,Discover,Grocery,Mobile,1,0
1991,3828.736930460593,61304,POS,India,Visa,Travel,Mobile,0,0
1992,798.7462975084211,11962,ATM,Canada,Discover,Grocery,Desktop,0,0
1993,3053.0746216408183,33302,ATM,USA,Discover,Food,Mobile,0,0
1994,681.0936409770392,85382,Online,Canada,Discover,Retail,Desktop,0,0
1995,3758.118554715083,4011,Online,Canada,Discover,Electronics,Tablet,1,0
1996,3286.491005554362,19782,ATM,India,MasterCard,Retail,Mobile,1,0
1997,4783.290032311873,67691,Online,USA,Discover,Travel,Desktop,1,0
1998,349.4452917003238,39725,ATM,UK,MasterCard,Grocery,Laptop,0,0
1999,289.9883321505153,9196,POS,Canada,Discover,Retail,Tablet,1,0
2000,1414.5244380925346,43459,Online,USA,Amex,Electronics,Desktop,1,0
2001,1312.2198902608502,78863,ATM,UK,Discover,Electronics,Tablet,1,0
2002,1238.6591013646391,32769,ATM,Canada,Amex,Grocery,Laptop,1,0
2003,4531.741629702578,24700,Online,USA,MasterCard,Grocery,Laptop,1,0
2004,1251.483268248283,80356,Online,India,Visa,Retail,Desktop,0,0
2005,1363.3888820125119,76427,POS,Canada,MasterCard,Travel,Desktop,1,1
2006,3798.1943207777285,5269,ATM,Canada,Visa,Food,Laptop,1,0
2007,2251.4505130404473,43880,POS,USA,Visa,Electronics,Desktop,1,0
2008,3884.6692319911303,8320,POS,Canada,Discover,Grocery,Laptop,0,0
2009,331.5039570341043,49589,POS,UK,Visa,Food,Mobile,0,0
2010,2440.4181123985545,76276,Online,Canada,MasterCard,Food,Desktop,1,0
2011,172.89993291549675,35897,POS,Germany,Discover,Food,Tablet,0,0
2012,317.9527512594958,58565,Online,UK,Visa,Travel,Laptop,0,0
2013,4532.655079455332,30930,Online,USA,MasterCard,Grocery,Mobile,1,0
2014,700.5306287323879,57233,POS,UK,Visa,Electronics,Desktop,0,0
2015,2664.4413079647093,82821,POS,Germany,Visa,Grocery,Laptop,1,0
2016,2058.422534990529,14380,ATM,Germany,Discover,Retail,Mobile,1,0
2017,1739.979914662919,76896,POS,Canada,Discover,Electronics,Desktop,1,0
2018,4499.667561707926,70934,ATM,Canada,MasterCard,Grocery,Laptop,0,0
2019,114.00786689357005,55830,POS,India,Discover,Electronics,Laptop,1,0
2020,3320.6294824470674,5529,POS,UK,Discover,Retail,Laptop,1,0
2021,4817.155198896684,82987,POS,India,Amex,Electronics,Desktop,0,0
2022,2803.0400763919006,49178,POS,Germany,Amex,Food,Mobile,1,0
2023,4684.428197855294,6937,ATM,Canada,MasterCard,Travel,Laptop,0,0
2024,266.02810703368874,39886,ATM,Canada,Discover,Retail,Mobile,0,0
2025,2096.872628775436,49699,POS,Canada,MasterCard,Electronics,Mobile,1,0
2026,1304.4881658554455,76396,POS,USA,Amex,Retail,Tablet,0,0
2027,3655.4507200787452,25279,ATM,Germany,Amex,Food,Mobile,1,0
2028,4906.578967033747,38106,Online,Canada,Amex,Travel,Mobile,0,0
2029,1286.367661909018,79737,Online,Germany,MasterCard,Retail,Mobile,0,0
2030,3272.602134363002,40544,Online,Canada,Discover,Food,Mobile,0,0
2031,994.497675634902,8997,ATM,UK,Visa,Food,Mobile,0,0
2032,2828.8246215851914,85711,ATM,Germany,Discover,Food,Desktop,1,0
2033,2322.342771008239,40860,Online,India,MasterCard,Electronics,Tablet,1,0
2034,4860.166621509527,3225,Online,USA,Amex,Grocery,Laptop,0,0
2035,3044.5937271188504,59470,POS,India,Visa,Retail,Tablet,1,0
2036,1750.7843285736599,63656,ATM,Germany,MasterCard,Grocery,Tablet,1,0
2037,574.9084455152272,51880,ATM,Canada,Amex,Food,Laptop,1,0
2038,760.4779095309981,61078,Online,Germany,MasterCard,Grocery,Mobile,1,0
2039,1130.4580651064193,76290,Online,USA,Visa,Food,Laptop,1,0
2040,1258.5784733947885,56633,ATM,Germany,Amex,Food,Mobile,1,0
2041,4253.827208916483,26655,POS,Canada,Discover,Travel,Laptop,1,0
2042,2808.307827471212,43601,Online,India,MasterCard,Travel,Desktop,0,0
2043,2619.3376023149603,3114,ATM,UK,Visa,Grocery,Tablet,1,0
2044,578.2705149867413,26502,ATM,India,Discover,Retail,Mobile,0,0
2045,4301.397768280428,49768,POS,Canada,Visa,Grocery,Tablet,0,0
2046,3615.457444526376,48128,POS,Canada,MasterCard,Retail,Mobile,0,0
2047,343.00346769050793,20028,Online,USA,Visa,Grocery,Laptop,1,0
2048,3540.6363106626945,55565,Online,Germany,Amex,Electronics,Laptop,1,0
2049,2719.9733956265172,83123,Online,Germany,Visa,Electronics,Laptop,0,0
2050,413.2181020051574,35333,ATM,India,MasterCard,Retail,Desktop,0,0
2051,2294.211704435639,3174,Online,UK,Amex,Travel,Laptop,1,1
2052,2426.0579542145847,35398,ATM,UK,Visa,Retail,Laptop,1,0
2053,833.0438281155624,35929,Online,USA,Visa,Grocery,Desktop,1,0
2054,4728.762244266411,4321,POS,Canada,Amex,Food,Tablet,0,0
2055,4250.626980545906,55421,POS,USA,Discover,Electronics,Tablet,0,0
2056,3346.766574958896,72635,ATM,Germany,Discover,Food,Mobile,1,0
2057,2314.166327198033,23760,POS,Canada,Amex,Electronics,Tablet,1,0
2058,2061.76888021462,11360,ATM,USA,Visa,Grocery,Mobile,0,0
2059,3256.612468419016,10313,ATM,India,Discover,Electronics,Mobile,1,0
2060,2729.432187687493,85998,POS,Germany,Amex,Retail,Tablet,1,0
2061,316.0541638800186,5801,ATM,UK,MasterCard,Food,Tablet,0,0
2062,2564.9507306078067,14130,POS,USA,Visa,Food,Desktop,0,0
2063,4032.9860680780334,14271,Online,Germany,MasterCard,Grocery,Mobile,0,0
2064,2298.9031885968056,16075,Online,Germany,Visa,Food,Tablet,0,0
2065,264.52310488357074,18984,POS,UK,Discover,Grocery,Tablet,1,0
2066,3932.4596059232454,60942,POS,UK,MasterCard,Travel,Desktop,0,0
2067,1010.8120917691921,12861,POS,UK,MasterCard,Retail,Tablet,1,0
2068,1296.8110702657536,82203,POS,USA,Amex,Electronics,Laptop,1,0
2069,827.708235394318,71376,Online,UK,Discover,Electronics,Laptop,1,0
2070,1654.4242490331303,61247,ATM,India,Discover,Electronics,Mobile,0,0
2071,3784.973770914732,69101,ATM,Germany,Visa,Travel,Desktop,0,0
2072,2599.332368222167,20977,Online,UK,Amex,Retail,Tablet,1,1
2073,1028.3819643828092,50617,ATM,Germany,Amex,Food,Mobile,1,0
2074,4389.761240369444,57473,Online,Canada,Visa,Food,Tablet,0,0
2075,4398.511365482888,72902,ATM,Canada,MasterCard,Retail,Laptop,1,0
2076,4353.539233104804,15630,POS,UK,Visa,Retail,Tablet,1,0
2077,1197.7870758507886,20056,POS,Germany,Visa,Electronics,Tablet,1,0
2078,2258.9405241840354,7382,POS,Canada,Visa,Food,Tablet,1,0
2079,4925.023332423671,55739,Online,UK,Amex,Retail,Laptop,1,0
2080,3861.202319168402,81685,Online,Germany,Visa,Food,Laptop,1,0
2081,140.7012690216713,48639,ATM,UK,Visa,Retail,Desktop,1,0
2082,330.6969333461578,59838,ATM,Germany,Visa,Grocery,Laptop,1,0
2083,2322.337227177602,46041,ATM,Canada,Discover,Electronics,Mobile,0,0
2084,4546.554928278493,992,Online,UK,MasterCard,Retail,Tablet,0,0
2085,2695.8154807738074,72394,ATM,Canada,MasterCard,Travel,Laptop,1,0
2086,2491.5734776312797,67657,POS,UK,MasterCard,Retail,Mobile,1,0
2087,531.8411312833698,27160,ATM,USA,MasterCard,Grocery,Laptop,0,0
2088,3285.616623097849,45156,POS,Canada,Amex,Travel,Tablet,0,0
2089,4111.405287198127,51375,Online,Canada,Amex,Travel,Mobile,0,0
2090,1905.1979375002738,19572,POS,India,Visa,Retail,Laptop,1,0
2091,3879.1811953720107,4136,POS,Canada,Amex,Grocery,Laptop,0,0
2092,4822.560886234554,61868,POS,Germany,MasterCard,Travel,Mobile,0,1
2093,1022.813463342807,82263,Online,UK,Discover,Electronics,Desktop,1,0
2094,2619.0315078177327,32167,Online,USA,Visa,Electronics,Mobile,0,0
2095,1439.2541006324548,15479,Online,Germany,Visa,Food,Mobile,1,1
2096,3965.3078230740275,31376,Online,Germany,MasterCard,Food,Mobile,0,0
2097,2890.0788625763817,4823,ATM,Germany,MasterCard,Grocery,Mobile,0,0
2098,3174.739175663767,70456,Online,Germany,MasterCard,Travel,Laptop,0,0
2099,3990.581227281391,19585,POS,USA,Amex,Electronics,Mobile,0,0
2100,1982.8725109489621,17272,Online,India,Visa,Electronics,Mobile,0,0
2101,4575.874891693181,26619,ATM,Canada,MasterCard,Grocery,Tablet,1,0
2102,2667.4791918944693,75069,ATM,Germany,Discover,Travel,Laptop,1,0
2103,793.9843400625633,39895,ATM,Canada,Visa,Grocery,Tablet,0,0
2104,3481.0160952531683,3720,POS,Canada,Visa,Retail,Laptop,1,0
2105,3967.3404454390807,19267,Online,Germany,Amex,Electronics,Desktop,0,0
2106,1587.2245769522958,15696,Online,India,Visa,Grocery,Desktop,0,0
2107,4286.610388708771,29968,Online,Canada,MasterCard,Grocery,Laptop,0,0
2108,4531.1855575550035,53364,POS,UK,MasterCard,Retail,Desktop,0,0
2109,1388.1379144521557,23345,POS,Canada,Discover,Food,Desktop,0,0
2110,4917.689756212534,51567,ATM,Germany,Visa,Electronics,Laptop,1,0
2111,707.8540826035482,61607,ATM,USA,Visa,Grocery,Mobile,1,0
2112,1014.0682636704374,19385,Online,Canada,Amex,Electronics,Tablet,1,0
2113,925.2030719939405,83658,POS,India,MasterCard,Food,Laptop,1,0
2114,4470.4786014893125,66900,POS,UK,Discover,Grocery,Laptop,0,0
2115,3273.1912988631843,68244,Online,UK,MasterCard,Retail,Laptop,1,0
2116,764.760894695253,65425,Online,USA,Visa,Electronics,Tablet,0,0
2117,2204.4154747499033,78518,ATM,USA,Visa,Retail,Laptop,0,0
2118,3078.413635223661,82844,ATM,Canada,Discover,Food,Tablet,1,0
2119,421.90310452196957,32919,ATM,Germany,Visa,Food,Tablet,1,0
2120,4412.669760194657,57196,Online,India,Discover,Electronics,Desktop,0,0
2121,4018.9996595304683,79401,Online,UK,Discover,Food,Mobile,0,0
2122,2528.507834015308,495,ATM,USA,MasterCard,Travel,Desktop,0,0
2123,4835.797443219556,44755,ATM,India,Discover,Electronics,Laptop,1,0
2124,2091.716091479123,67684,POS,Germany,Visa,Travel,Laptop,0,0
2125,4920.6310435873065,33324,POS,UK,Amex,Food,Tablet,0,0
2126,3341.2603940241174,78929,ATM,UK,Amex,Electronics,Desktop,0,0
2127,3175.183009903438,1552,ATM,Germany,Visa,Travel,Tablet,0,0
2128,833.9447020024461,51272,POS,UK,Amex,Food,Desktop,1,0
2129,4410.229152731697,35853,ATM,Germany,Amex,Grocery,Desktop,1,0
2130,2140.310991163473,32924,POS,UK,Discover,Grocery,Desktop,0,0
2131,815.3558618834844,74462,POS,Canada,Amex,Retail,Desktop,1,0
2132,67.97456227891641,23889,POS,Germany,Amex,Grocery,Desktop,0,0
2133,2800.979639773721,54675,Online,India,Amex,Travel,Mobile,1,0
2134,2639.3611125027683,73591,Online,Canada,MasterCard,Grocery,Laptop,1,0
2135,3598.171343733947,70190,ATM,India,Visa,Electronics,Desktop,1,0
2136,4451.8389748239215,22634,POS,UK,Discover,Electronics,Desktop,1,0
2137,401.63589029193247,32363,Online,India,Amex,Electronics,Tablet,0,0
2138,3658.82496925011,63752,ATM,Canada,Visa,Grocery,Laptop,0,0
2139,941.1226607674232,77004,ATM,Germany,Amex,Grocery,Laptop,0,0
2140,4291.594380520034,56398,ATM,USA,MasterCard,Retail,Laptop,1,0
2141,4096.222251738973,40718,ATM,India,MasterCard,Food,Desktop,1,0
2142,2706.2648061527943,82916,ATM,USA,Amex,Retail,Tablet,0,0
2143,3552.662779123441,26870,POS,India,Amex,Travel,Laptop,1,0
2144,1575.1788153528232,37394,ATM,India,Amex,Electronics,Tablet,1,0
2145,2358.4836551694093,52057,POS,Germany,MasterCard,Grocery,Mobile,0,0
2146,4109.076304063806,79795,Online,UK,MasterCard,Food,Mobile,1,0
2147,2299.0296598802033,80409,ATM,Canada,Visa,Food,Tablet,0,0
2148,1792.2023353005818,13016,Online,Canada,Discover,Grocery,Desktop,1,0
2149,2473.591174015248,42137,POS,Canada,Discover,Retail,Laptop,0,0
2150,4142.105015923906,153,POS,UK,MasterCard,Food,Mobile,1,0
2151,1679.3641966175094,7853,Online,USA,Discover,Retail,Mobile,1,0
2152,872.9391577130402,12379,ATM,Canada,Amex,Grocery,Tablet,1,0
2153,3561.51003155225,15792,ATM,USA,Visa,Retail,Desktop,1,0
2154,4130.7611724768685,38367,Online,UK,MasterCard,Electronics,Tablet,1,0
2155,507.68420522504897,18100,Online,UK,MasterCard,Grocery,Tablet,0,0
2156,1203.171193215944,63456,Online,Germany,Discover,Grocery,Tablet,1,0
2157,714.1500888561645,11049,ATM,Canada,Amex,Food,Tablet,0,0
2158,1742.9673508529222,786,ATM,Germany,Visa,Food,Tablet,0,0
2159,2254.503139632536,69904,ATM,Canada,Discover,Food,Desktop,0,0
2160,3745.387553131716,30699,Online,UK,MasterCard,Electronics,Tablet,1,0
2161,3257.4821864839623,47691,ATM,UK,MasterCard,Electronics,Desktop,0,0
2162,3106.538194554764,37040,POS,India,Discover,Travel,Laptop,1,0
2163,1765.1128583152238,57986,Online,India,Amex,Grocery,Laptop,1,0
2164,4208.030527658376,38762,ATM,UK,Visa,Food,Laptop,1,0
2165,2359.079401153832,23600,Online,UK,Visa,Grocery,Laptop,0,0
2166,4895.629165385697,19810,POS,USA,Visa,Retail,Mobile,1,0
2167,3172.5399807872054,85703,POS,USA,Visa,Electronics,Desktop,1,0
2168,635.6923841146912,57204,Online,Germany,Amex,Travel,Laptop,1,0
2169,3382.506922566793,20085,Online,India,MasterCard,Retail,Mobile,0,0
2170,1628.8945570813364,46854,POS,India,MasterCard,Grocery,Desktop,0,0
2171,3433.2043474470565,74797,Online,UK,Visa,Electronics,Mobile,0,0
2172,352.85753507121666,84269,POS,UK,Visa,Food,Mobile,0,0
2173,878.5327786939172,39779,POS,Germany,Visa,Retail,Tablet,1,0
2174,4279.407608234403,56207,ATM,India,Discover,Electronics,Mobile,0,0
2175,1139.7618873324568,33980,Online,USA,Discover,Grocery,Mobile,1,0
2176,4186.020420588486,56117,Online,Canada,MasterCard,Grocery,Desktop,0,0
2177,1399.98406182978,14141,ATM,Germany,MasterCard,Retail,Mobile,1,0
2178,3216.195140743245,9344,POS,Canada,Visa,Retail,Tablet,0,0
2179,3472.282114681606,15896,Online,USA,Discover,Retail,Laptop,0,0
2180,2565.7104919595395,29813,ATM,USA,Amex,Travel,Laptop,0,0
2181,1530.0268301001727,84431,ATM,Canada,Discover,Food,Desktop,1,0
2182,1067.1586599736252,65679,Online,Germany,MasterCard,Electronics,Desktop,1,0
2183,170.78082603931898,10681,ATM,Canada,Discover,Grocery,Mobile,0,0
2184,1523.2122741974154,72903,POS,Germany,MasterCard,Grocery,Desktop,0,0
2185,3267.5481387037585,3228,ATM,Germany,Visa,Food,Mobile,0,0
2186,4691.832568150171,4582,POS,UK,Amex,Retail,Desktop,0,0
2187,4356.666388903945,78683,POS,India,Visa,Retail,Laptop,0,0
2188,3831.493558793836,11397,Online,India,Visa,Grocery,Laptop,0,0
2189,3943.2944795502267,38799,ATM,USA,Amex,Food,Laptop,1,0
2190,3326.599592862596,37011,POS,UK,Amex,Grocery,Laptop,1,0
2191,1305.132853542185,79183,POS,India,Amex,Retail,Mobile,1,0
2192,4536.43917837562,44264,ATM,Germany,MasterCard,Electronics,Mobile,1,0
2193,3355.307897969641,42317,POS,Germany,Visa,Retail,Mobile,1,0
2194,2804.4009517472973,47914,ATM,Canada,MasterCard,Electronics,Laptop,1,0
2195,559.3923987213379,84633,Online,Canada,Amex,Travel,Tablet,0,0
2196,2238.042441313095,45254,POS,Germany,MasterCard,Food,Laptop,0,1
2197,2304.489564653622,40096,POS,Germany,Amex,Travel,Laptop,0,0
2198,4323.495229565737,53785,ATM,Canada,Discover,Retail,Tablet,0,0
2199,2735.5078598380032,52344,ATM,India,Amex,Food,Tablet,0,0
2200,1905.100742107196,82643,ATM,USA,Visa,Retail,Desktop,1,0
2201,4884.117640910744,68546,ATM,Canada,Visa,Food,Laptop,1,0
2202,558.0493636649468,71091,POS,India,Visa,Food,Tablet,1,0
2203,2115.6293994181633,65603,Online,India,MasterCard,Retail,Desktop,1,0
2204,214.91325248116942,28412,Online,India,Visa,Retail,Tablet,1,0
2205,3700.8210832308173,51658,Online,UK,Amex,Food,Tablet,0,0
2206,4590.792378234757,49549,Online,UK,Discover,Food,Desktop,1,0
2207,1403.7864611046948,11549,ATM,India,Visa,Retail,Laptop,1,0
2208,4292.416675611609,71216,POS,Germany,MasterCard,Retail,Desktop,1,0
2209,1464.6300611571794,25739,POS,UK,Discover,Grocery,Laptop,0,0
2210,4554.296957411357,21209,POS,Canada,Visa,Grocery,Tablet,0,0
2211,3771.0397084659357,15116,ATM,UK,Visa,Grocery,Desktop,0,0
2212,4025.509350322986,20045,POS,Germany,Discover,Travel,Mobile,0,0
2213,94.94274522427023,26327,ATM,USA,Visa,Food,Tablet,0,0
2214,4814.23773358476,35709,POS,UK,MasterCard,Electronics,Desktop,0,0
2215,3634.721605391265,43617,Online,India,Amex,Travel,Tablet,1,0
2216,1527.2317214537359,60139,ATM,India,Amex,Food,Desktop,1,0
2217,4147.826350969941,26905,POS,India,Discover,Electronics,Laptop,1,0
2218,1411.198386082575,64148,Online,USA,Amex,Grocery,Mobile,0,0
2219,4364.405428632809,72603,Online,Germany,Visa,Electronics,Tablet,0,0
2220,567.3390501076254,42919,Online,Canada,Visa,Retail,Mobile,0,0
2221,3519.9114574166747,83521,ATM,Germany,MasterCard,Retail,Laptop,0,0
2222,2705.788890841327,83400,ATM,USA,Amex,Food,Desktop,1,1
2223,487.18967862622685,58446,POS,India,Discover,Travel,Mobile,0,0
2224,1213.2596721529007,52428,Online,Germany,Visa,Grocery,Desktop,0,0
2225,66.95816120518737,47894,POS,Canada,Discover,Food,Laptop,0,0
2226,2346.4959874952065,81149,POS,India,Visa,Grocery,Tablet,0,0
2227,1509.8199774962018,6447,Online,Canada,Visa,Retail,Laptop,0,0
2228,2993.7956340673054,5499,POS,UK,MasterCard,Travel,Mobile,1,0
2229,1489.7028495045429,39041,ATM,Canada,Amex,Travel,Mobile,0,0
2230,1503.0959619773885,31315,POS,India,MasterCard,Retail,Mobile,0,0
2231,3717.250027664359,1299,Online,UK,Amex,Electronics,Desktop,1,0
2232,245.47346571187546,4994,ATM,India,Discover,Travel,Tablet,0,0
2233,4514.960500983976,81163,ATM,India,Amex,Electronics,Mobile,0,0
2234,4262.058052583951,7489,POS,UK,Discover,Grocery,Mobile,1,0
2235,3340.6843927159007,32355,POS,Canada,Visa,Travel,Mobile,1,0
2236,2968.1417426863845,73805,ATM,USA,Discover,Retail,Laptop,1,0
2237,4462.050978207563,68367,POS,USA,Discover,Electronics,Mobile,1,0
2238,930.7242467459287,77355,Online,USA,Visa,Grocery,Laptop,1,0
2239,399.4509651431889,1996,POS,USA,Discover,Grocery,Mobile,1,0
2240,1201.353298698143,44387,POS,Germany,Discover,Travel,Laptop,1,0
2241,3973.9185021074504,3089,ATM,USA,Visa,Travel,Desktop,1,0
2242,178.1779822987842,20659,POS,UK,Visa,Food,Desktop,1,0
2243,2916.1201412420305,45178,POS,USA,Visa,Food,Laptop,1,0
2244,4977.210393375593,81268,POS,India,Amex,Travel,Tablet,0,1
2245,4279.20198871851,85042,Online,USA,Visa,Food,Tablet,1,0
2246,2609.6212167727294,70726,POS,Canada,Visa,Retail,Laptop,1,0
2247,322.8863418867785,70111,Online,UK,Discover,Retail,Desktop,1,0
2248,4157.71070435662,34565,Online,UK,MasterCard,Food,Laptop,1,0
2249,2996.8976483451665,22884,Online,Germany,MasterCard,Travel,Tablet,1,0
2250,579.0903203125363,17199,Online,India,Amex,Retail,Laptop,0,0
2251,473.81713769266423,60038,ATM,UK,Amex,Grocery,Desktop,0,0
2252,4548.585963085779,57786,Online,Canada,MasterCard,Travel,Tablet,0,0
2253,3347.655313375702,49294,POS,USA,MasterCard,Electronics,Tablet,1,0
2254,4147.287562587194,78015,Online,UK,Visa,Electronics,Mobile,1,0
2255,4395.499606909925,34178,POS,Canada,Discover,Travel,Mobile,0,0
2256,2861.0028984813694,12665,Online,USA,Visa,Food,Tablet,1,0
2257,2589.6445270164313,534,ATM,Germany,Amex,Retail,Tablet,1,0
2258,2154.984914553346,36132,Online,UK,MasterCard,Retail,Laptop,0,1
2259,1588.1482060166409,36110,Online,UK,Amex,Travel,Desktop,1,1
2260,2175.806824489265,58754,ATM,Canada,Visa,Grocery,Tablet,1,0
